,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6380,6380,Panasonic Avionics Corporation,10/11/2019,Run and don’t look back,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : basically run show know you⊙re . don⊙t put much effort job .. con : many people pac unqualified job . hire referrals no past experience high school diploma . pay low annual increase 2 % best . voice opinion , management take threat anything push demote . i⊙ve see one many time . don⊙t join company , it⊙s ship that⊙s sink headless captain .",0.9279028,5002.0,"pro : basically run show know you⊙re . don⊙t put much effort job .. con : many people pac unqualified job . hire referrals no past experience high school diploma . pay low annual increase 2 % best . voice opinion , management take threat anything push demote . i⊙ve see one many time . don⊙t join company , it⊙s ship that⊙s sink headless captain ."
6383,6383,Panasonic Avionics Corporation,18/10/2019,Dumb guys take control,1.0,MTS-3,"Lake Forest, CA",reviews,subjective,negative,,"pro : use good place work .. con : recent company reform put control connection poor knowledge . work 7 year , not anymore . wish leave much early n't argue stupid manager . lake forest management employee n't follow 7 principle anymore , 's like africa wild life .",0.92973787,5005.0,"pro : use good place work .. con : recent company reform put control connection poor knowledge . work 7 year , not anymore . wish leave much early n't argue stupid manager . lake forest management employee n't follow 7 principle anymore , 's like africa wild life ."
6387,6387,Panasonic Avionics Corporation,25/9/2019,Terrible workplace,1.0,Sales and Marketing Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : good salary benefit nothing else . con : company run bully , harassment bully happen across entire company . expect work weekend vacation . depress place work . good people resign past year .",0.8244291,5009.0,"pro : good salary benefit nothing else . con : company run bully , harassment bully happen across entire company . expect work weekend vacation . depress place work . good people resign past year ."
6389,6389,Panasonic Avionics Corporation,3/10/2019,Terrible Experience,1.0,Inventory Control Coordinator,"Lake Forest, CA",reviews,subjective,negative,,pro : job not stressful . pay holiday . lots time receive fiscal year end .. con : poor work environment ! warehouse dead bird part place . dusty environment could not even eat break room without nat land meal . management never care employee . management always hire lazy employee . force share desks office material . overtime request vacation request personal day not approve 90 % time . not enough parking . end year party prepare serve hamburger hotdog wait hour line . outdated system scan gun 20+ year ago . scrap million dollar expire material discontinue unit build .,0.9396777,5011.0,pro : job not stressful . pay holiday . lots time receive fiscal year end .. con : poor work environment ! warehouse dead bird part place . dusty environment could not even eat break room without nat land meal . management never care employee . management always hire lazy employee . force share desks office material . overtime request vacation request personal day not approve 90 % time . not enough parking . end year party prepare serve hamburger hotdog wait hour line . outdated system scan gun 20+ year ago . scrap million dollar expire material discontinue unit build .
6396,6396,Panasonic Avionics Corporation,23/8/2019,Not a  good job,1.0,Tech Support Representative,"Newark, NJ",reviews,subjective,negative,,pro : non .. bad manager . .use . company . vehicle personal . transportation . veh . con : bad manager . no idea run . aircraft . base . management,0.84014636,5018.0,pro : non .. bad manager . .use . company . vehicle personal . transportation . veh . con : bad manager . no idea run . aircraft . base . management
6398,6398,Panasonic Avionics Corporation,8/8/2019,"Sad, sad, sad result",1.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,negative,,"pro : amazing product use amazing company .. con : pac amaze company quality product , competent leader ( go ) amaze workforce . leader blame doj violation , result japan nj leadership full knowledge situation last decade . throw old leadership bus remove key leader report hq illegally hit . wrong people hold accountable violation law . incompetent ceo currently fail follow basic business principle speaks . shame shame shame . founder matsushita amaze man would tear eye happen company last year .",0.9324428,5020.0,"pro : amazing product use amazing company .. con : pac amaze company quality product , competent leader ( go ) amaze workforce . leader blame doj violation , result japan nj leadership full knowledge situation last decade . throw old leadership bus remove key leader report hq illegally hit . wrong people hold accountable violation law . incompetent ceo currently fail follow basic business principle speaks . shame shame shame . founder matsushita amaze man would tear eye happen company last year ."
6399,6399,Panasonic Avionics Corporation,2/8/2019,Don’t Believe the Hype,1.0,Senior Management,"Lake Forest, CA",reviews,subjective,negative,,"pro : panasonic awesome company hand ! benefit great .. con : company decade , since new management team come play , everything nothing soap opera , similar trump administration . cant tell charge departures happen regularly . sad really hire none aerospace people come avionics industry , kind like hire janitor ge cto something .",0.5873105,5021.0,"pro : panasonic awesome company hand ! benefit great .. con : company decade , since new management team come play , everything nothing soap opera , similar trump administration . cant tell charge departures happen regularly . sad really hire none aerospace people come avionics industry , kind like hire janitor ge cto something ."
6401,6401,Panasonic Avionics Corporation,3/6/2019,Great company to work for if you are comfortable with fast-changing environment,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : work panasonic avionics almost one year . guess experience varies base department work glad part company ! + great benefit . ca n't wait complete first 18 month apply educational assistance program . + responsive supportive team + management , interested professional development . con : -",0.7517334,5023.0,"pro : work panasonic avionics almost one year . guess experience varies base department work glad part company ! + great benefit . ca n't wait complete first 18 month apply educational assistance program . + responsive supportive team + management , interested professional development . con : -"
6408,6408,Panasonic Avionics Corporation,2/6/2019,Destruction of a business through unforced errors,1.0,Senior Program Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : great brand name . benefit good . still leader ife lose edge . know put maintain box aircraft . global mro business run well . want best customer .. con : ceo caretaker put japan . coo way head ( previous bos leave head zodiac ife , increasingly well lead . 's obvious executive responsible pac 's prior operational success ) . management bring ge bad clueless ( explians lot ge fail ) . culture vary toxic area . best people leave drove , result serious loss institutional knowledge . ife business decline due cyclical competitive reason . program management overburden poorly lead . ifc business appear probably unrecoverable spin .",0.9240983,5030.0,"pro : great brand name . benefit good . still leader ife lose edge . know put maintain box aircraft . global mro business run well . want best customer .. con : ceo caretaker put japan . coo way head ( previous bos leave head zodiac ife , increasingly well lead . 's obvious executive responsible pac 's prior operational success ) . management bring ge bad clueless ( explians lot ge fail ) . culture vary toxic area . best people leave drove , result serious loss institutional knowledge . ife business decline due cyclical competitive reason . program management overburden poorly lead . ifc business appear probably unrecoverable spin ."
6409,6409,Panasonic Avionics Corporation,3/5/2019,Inflight Entertainment System,5.0,Systems Engineer,"Lake Forest, CA",reviews,subjective,positive,,"pro : good benefit , perfect new graduation , friendly & fun work place . con : much work , little low pay ,",0.5674814,5031.0,"pro : good benefit , perfect new graduation , friendly & fun work place . con : much work , little low pay ,"
6410,6410,Panasonic Avionics Corporation,20/4/2019,Let your career take flight!,5.0,Director,"Lake Forest, CA",reviews,subjective,positive,,pro : panasonic avionics great corporate culture build strong company value . company transform bring strong leadership partner collaborate talented internal team member continuous innovation ! recent promotion internal team member key leadership roles awesome ! excite pac encourages internal growth development team member globally . benefit excellent ! . con : lot great work tackle opportunity make strong impact . never enough time day tackle ! many email !,0.7541495,5032.0,pro : panasonic avionics great corporate culture build strong company value . company transform bring strong leadership partner collaborate talented internal team member continuous innovation ! recent promotion internal team member key leadership roles awesome ! excite pac encourages internal growth development team member globally . benefit excellent ! . con : lot great work tackle opportunity make strong impact . never enough time day tackle ! many email !
6412,6412,Panasonic Avionics Corporation,22/4/2019,Exciting things are happening!,5.0,Manager,"Lake Forest, CA",reviews,subjective,positive,,"pro : panasonic avionics go phase transformation make exciting time company . lot change recently leadership process , everything work toward good . enjoy part transformation hand build new program company . also great coworkers medical benefit amaze . pay significantly less family medical plan ( spouse include ) myself+children ( no spouse ) previous company . find big perk family ! . con : big change bring lot work , mean role n't 9-5. however , know pay !",0.40596956,5034.0,"pro : panasonic avionics go phase transformation make exciting time company . lot change recently leadership process , everything work toward good . enjoy part transformation hand build new program company . also great coworkers medical benefit amaze . pay significantly less family medical plan ( spouse include ) myself+children ( no spouse ) previous company . find big perk family ! . con : big change bring lot work , mean role n't 9-5. however , know pay !"
6413,6413,Panasonic Avionics Corporation,10/5/2019,Sinking ship - everyone fleeing,1.0,Senior Product Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : health insurance nice 401k matching . con : start ? -place sink ship . don⊙t believe ? see job open ? it⊙s cause others quit . -execs leave month job . - exec get push politics turf building -employees get fire make reason . manager doesn⊙t like , make reason like ⊜non-compliant⊝ fire . hr doesn⊙t even question nor protect employee . google ⊜cokinectic⊝ panasonic employee whistle blow get fire . that⊙s illegal panasonic didn⊙t care . - inept management . never life ever see management ineffective clueless - company use ⊜compliance⊝ excuse add bureaucracy paperwork job - company leave lifer work 10 year technology leave behind",0.94544935,5035.0,"pro : health insurance nice 401k matching . con : start ? -place sink ship . don⊙t believe ? see job open ? it⊙s cause others quit . -execs leave month job . - exec get push politics turf building -employees get fire make reason . manager doesn⊙t like , make reason like ⊜non-compliant⊝ fire . hr doesn⊙t even question nor protect employee . google ⊜cokinectic⊝ panasonic employee whistle blow get fire . that⊙s illegal panasonic didn⊙t care . - inept management . never life ever see management ineffective clueless - company use ⊜compliance⊝ excuse add bureaucracy paperwork job - company leave lifer work 10 year technology leave behind"
6415,6415,Panasonic Avionics Corporation,2/5/2019,Straight down hill with no brakes,1.0,Program Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : health benefit great . work good people .. con : everyone state , re-org happening 's go 2 year still n't direction . new ceo , new executive ( already leave even though get hired executive friend , yeah , bad ) , culture shot heck , sink ship . since re-org unclear shift several time , internally everyone fight . no one understand new process mountain form fill no one actually understand . open floor plan , yeah , suck . hear neighbor whisper . forget call vendor client need find corner silence privacy . appoint 'culture officer ' make sure keep motivation high re-org ... rename meeting room outrageous name pass cooky . use great , really , wo n't recommend place single person .",0.9394329,5037.0,"pro : health benefit great . work good people .. con : everyone state , re-org happening 's go 2 year still n't direction . new ceo , new executive ( already leave even though get hired executive friend , yeah , bad ) , culture shot heck , sink ship . since re-org unclear shift several time , internally everyone fight . no one understand new process mountain form fill no one actually understand . open floor plan , yeah , suck . hear neighbor whisper . forget call vendor client need find corner silence privacy . appoint 'culture officer ' make sure keep motivation high re-org ... rename meeting room outrageous name pass cooky . use great , really , wo n't recommend place single person ."
6419,6419,Panasonic Avionics Corporation,12/5/2019,Manager,1.0,Data Architect,"Lake Forest, CA",reviews,subjective,negative,,pro : food campus ( not cheap decent ) . hr create event ok. much compliance ethic train past doj issue .. con : believe recent review i⊙m stick . product management lead us no clear vision airline aren⊙t buy hype . tell we⊙re hiring freeze even though able post job take month get approve even not happen .,0.8402952,5041.0,pro : food campus ( not cheap decent ) . hr create event ok. much compliance ethic train past doj issue .. con : believe recent review i⊙m stick . product management lead us no clear vision airline aren⊙t buy hype . tell we⊙re hiring freeze even though able post job take month get approve even not happen .
6423,6423,Panasonic Avionics Corporation,19/2/2019,Pac,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : really great company work . con : none great work place,0.7996336,5045.0,pro : really great company work . con : none great work place
6426,6426,Panasonic Avionics Corporation,8/3/2019,"Uneducated, slothful management sinking the ship.  The Pleasanton folks are way to nerdy, and not business savvy.",1.0,Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : good people middle low rank ; many education , drive , clear-eyed perception upper tier folk lack .. con : seriously dull bulb upper tier bring keep crony - not best bright , duller lazier .",0.5957751,5048.0,"pro : good people middle low rank ; many education , drive , clear-eyed perception upper tier folk lack .. con : seriously dull bulb upper tier bring keep crony - not best bright , duller lazier ."
6429,6429,Panasonic Avionics Corporation,19/2/2019,Becoming an (fr)agile company......or have already become one,1.0,Test Engineer,,reviews,subjective,negative,,"pro : cool people product work . con : new upper management sw engineering mostly directv bring nothing disaster . manager hold weekly meeting repeat team meeting manager , pass `` news `` ( a.k.a . upper management 's unproven even-changing `` idea `` never accomplish anything wasteful resource ) absolutely no connection day-to-day responsibility . always ask provide `` feedback `` never get relay upper management anyway . management always talk bbp ( best business practice ) , industry standard , `` agile `` employee ' morale low customer shy away reorganization . talk building house sand .",0.92408746,5051.0,"pro : cool people product work . con : new upper management sw engineering mostly directv bring nothing disaster . manager hold weekly meeting repeat team meeting manager , pass `` news `` ( a.k.a . upper management 's unproven even-changing `` idea `` never accomplish anything wasteful resource ) absolutely no connection day-to-day responsibility . always ask provide `` feedback `` never get relay upper management anyway . management always talk bbp ( best business practice ) , industry standard , `` agile `` employee ' morale low customer shy away reorganization . talk building house sand ."
6436,6436,Panasonic Avionics Corporation,3/2/2019,When you are laughed at.,1.0,Senior Software Engineer,,reviews,subjective,negative,,"pro : paycheck always go thru - not bounce yet .. con : internal promotion within software many encourage apply . however , not know told not apply ( never hey ) others ridicule become `` laugh stock `` company . , didnt take much get promote . , company not well less 1 % avg raise across company pay exorbitant amount money bay areans useless cto . slap face holiday party serve frozen hotdog slimey burger city park ( ran food ) cto buy cooky coffee receive million dollar holiday bonus .",0.94540215,5058.0,"pro : paycheck always go thru - not bounce yet .. con : internal promotion within software many encourage apply . however , not know told not apply ( never hey ) others ridicule become `` laugh stock `` company . , didnt take much get promote . , company not well less 1 % avg raise across company pay exorbitant amount money bay areans useless cto . slap face holiday party serve frozen hotdog slimey burger city park ( ran food ) cto buy cooky coffee receive million dollar holiday bonus ."
6437,6437,Panasonic Avionics Corporation,10/1/2019,Great place to work,5.0,Technician,"Lake Forest, CA",reviews,subjective,positive,,"pro : area grow , great management , good co-worker , great benefit , great pay . ca n't get good .. con : like everywhere go , people management make work pain positive shine negative",0.7712938,5059.0,"pro : area grow , great management , good co-worker , great benefit , great pay . ca n't get good .. con : like everywhere go , people management make work pain positive shine negative"
6440,6440,Panasonic Avionics Corporation,21/1/2019,New exec management team is running this company into the ground,1.0,Marketing Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : medical benefit good along good number holiday 's decent 401k matching policy . con : use great place work back 2017-2018 replace almost every c level exec vp new people various industry completely unrelated inflight entertainment . new team management no idea run company . loyalty panasonic use employee go people ( many experience 10 year ) get lay replace cheaper inexperienced young people . moral time low , many people leave go work competition .",0.75859094,5062.0,"pro : medical benefit good along good number holiday 's decent 401k matching policy . con : use great place work back 2017-2018 replace almost every c level exec vp new people various industry completely unrelated inflight entertainment . new team management no idea run company . loyalty panasonic use employee go people ( many experience 10 year ) get lay replace cheaper inexperienced young people . moral time low , many people leave go work competition ."
6441,6441,Panasonic Avionics Corporation,23/1/2019,disappointing outlook for the future,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : benefit , time , co-worker , flexible schedule . con : toxic culture - frequent rumor layoff , lack clear leadership direction , no opportunity advancement unless 're `` connected ``",0.80015343,5063.0,"pro : benefit , time , co-worker , flexible schedule . con : toxic culture - frequent rumor layoff , lack clear leadership direction , no opportunity advancement unless 're `` connected ``"
6443,6443,Panasonic Avionics Corporation,16/1/2019,Very dark future,1.0,Program Manager,"Lake Forest, CA",reviews,subjective,negative,,pro : good company . con : executive away reality not provide strategic direction . bad communication no transparency no career opprtunities,0.84062636,5065.0,pro : good company . con : executive away reality not provide strategic direction . bad communication no transparency no career opprtunities
6446,6446,Panasonic Avionics Corporation,22/12/2018,Only consider this company as a last resort.,1.0,Member of Technical Staff III Software,"Lake Forest, CA",reviews,subjective,negative,,"pro : descent medical plan 401k benefit .. con : * company become directtv cable company since hire lot upper manager . * lot long ( 10+ year ) time middle manager engineer make retirement home team position many year , know thing old way not able adapt new technology skill outside company . little know sit comfort zone long deteriorate skill iq . 's much learn expand ife pac division make ife . * compensation not competitive compare tier 1 tech company . oh wait , 's pac not tier 1 nor tier 2 company mean . * low hire bar therefore lot mediocre engineer manager get hire easily . * people get promote base much manager like instead contributions/accomplishments company .",0.9169856,5068.0,"pro : descent medical plan 401k benefit .. con : * company become directtv cable company since hire lot upper manager . * lot long ( 10+ year ) time middle manager engineer make retirement home team position many year , know thing old way not able adapt new technology skill outside company . little know sit comfort zone long deteriorate skill iq . 's much learn expand ife pac division make ife . * compensation not competitive compare tier 1 tech company . oh wait , 's pac not tier 1 nor tier 2 company mean . * low hire bar therefore lot mediocre engineer manager get hire easily . * people get promote base much manager like instead contributions/accomplishments company ."
6447,6447,Panasonic Avionics Corporation,17/12/2018,Where do I even start,1.0,Software Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : were/are good people . con : 1 ) incredibly hard work make impact . 2 ) management really bad . become bad . transition happen , agile agile , team form however key team miss , no backup plan , no body know suppose etc . 3 ) general no difference good employee bad one . long work sometime know key people okay . 4 ) key management folk quite time push directtv management folk throng n't clue run avionics company . plain sad . 5 ) since hire lot upper management folk mega salary , christmas party among others perk cut fund , think . 6 ) management promise certain thing n't fulfill . 7 ) not good company people need h1-b's/gc 's . new policy no sponsorship . even sponsor certain individual , would pay pocket . watch , work lawyer ! ! recruiter hr might play . 8 ) no clean water available , get water work . 9 ) overprice cafeteria . 10 ) good people leave leave , still want join , wait atleast couple year , hmm kidding . hire freeze : - ) 11 ) no work home option . 12 ) panasonic culture destroy , rumor panasonic might sell panasonic avionics prepare ? 13 ) , bad taste mouth . nothing could show resume . one good thing sponsor master .",0.9422586,5069.0,"pro : were/are good people . con : 1 ) incredibly hard work make impact . 2 ) management really bad . become bad . transition happen , agile agile , team form however key team miss , no backup plan , no body know suppose etc . 3 ) general no difference good employee bad one . long work sometime know key people okay . 4 ) key management folk quite time push directtv management folk throng n't clue run avionics company . plain sad . 5 ) since hire lot upper management folk mega salary , christmas party among others perk cut fund , think . 6 ) management promise certain thing n't fulfill . 7 ) not good company people need h1-b's/gc 's . new policy no sponsorship . even sponsor certain individual , would pay pocket . watch , work lawyer ! ! recruiter hr might play . 8 ) no clean water available , get water work . 9 ) overprice cafeteria . 10 ) good people leave leave , still want join , wait atleast couple year , hmm kidding . hire freeze : - ) 11 ) no work home option . 12 ) panasonic culture destroy , rumor panasonic might sell panasonic avionics prepare ? 13 ) , bad taste mouth . nothing could show resume . one good thing sponsor master ."
6461,6461,Panasonic Avionics Corporation,11/10/2018,Where is the leadership?,1.0,Director,"Lake Forest, CA",reviews,subjective,negative,,pro : didn⊙t commute far get work ? coworkers great work . con : leadership-little no communication . no real strategy communicate . culture not well define . company lot potential derail poor leadership top,0.5648486,5083.0,pro : didn⊙t commute far get work ? coworkers great work . con : leadership-little no communication . no real strategy communicate . culture not well define . company lot potential derail poor leadership top
6462,6462,Panasonic Avionics Corporation,17/10/2018,Get interviewed on your own expenses. Company won't reimburse even if they tell you.,1.0,"Information Security Engineer, Senior","Lake Forest, CA",reviews,subjective,negative,,"pro : honestly n't think .. con : company comprise highly unprofessional , blatant audacious people not take second lie face .",0.815676,5084.0,"pro : honestly n't think .. con : company comprise highly unprofessional , blatant audacious people not take second lie face ."
6467,6467,Panasonic Avionics Corporation,5/9/2018,Man Overboard,1.0,Senior Software Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : respectable benefit . depend position , employment stable low-stress .. con : manager book meeting day long talk problem never resolve . slightly low average pay since legal trouble , company shift towards colder , corporate `` work us , whether like not - comply ! `` type culture . cooperation department non-existent communication often ignore . sjw-types infect hr marketing department push hard 'diversity ' - meaning , woman minority . n't fall right category know right person , promotion raise extremely hard obtain , despite qualification . hr general pay little attention employee concern . employee retention joke morale toilet panasonic think cute little event campaign turn thing around ( least hide pain ) . encourage people say 'happy monday ! ' make forget suck .",0.9458567,5089.0,"pro : respectable benefit . depend position , employment stable low-stress .. con : manager book meeting day long talk problem never resolve . slightly low average pay since legal trouble , company shift towards colder , corporate `` work us , whether like not - comply ! `` type culture . cooperation department non-existent communication often ignore . sjw-types infect hr marketing department push hard 'diversity ' - meaning , woman minority . n't fall right category know right person , promotion raise extremely hard obtain , despite qualification . hr general pay little attention employee concern . employee retention joke morale toilet panasonic think cute little event campaign turn thing around ( least hide pain ) . encourage people say 'happy monday ! ' make forget suck ."
6478,6478,Panasonic Avionics Corporation,6/7/2018,Good company. Terrible managers,1.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,negative,,"pro : no pro company . con : politically motivate manager no regard team⊙s welfare technically incompetent manager negative work environment , favoritism lack vision no direction top management recently much action without plan target",0.91772014,5100.0,"pro : no pro company . con : politically motivate manager no regard team⊙s welfare technically incompetent manager negative work environment , favoritism lack vision no direction top management recently much action without plan target"
6482,6482,Panasonic Avionics Corporation,21/5/2018,Bosses are sucks!,1.0,Manager,"Tehran, Tehran",reviews,subjective,negative,,pro : flexible hour make us easy handle work even doesn⊙t mean work happily load not make sense .. con : can⊙t understand company keep recruit no-moral bad attitude people . lot good employee leave company bad performance-employees stay forever ... can⊙t see company go ? ?,0.90587705,5104.0,pro : flexible hour make us easy handle work even doesn⊙t mean work happily load not make sense .. con : can⊙t understand company keep recruit no-moral bad attitude people . lot good employee leave company bad performance-employees stay forever ... can⊙t see company go ? ?
6489,6489,Panasonic Avionics Corporation,15/4/2018,Current Employee - Quality Control,1.0,Quality Control,"Bothell, WA",reviews,subjective,negative,,"pro : big , well-known company . benefit decent .. con : incompetent manager . manager n't show concern employee . company get promote base relationship management not skills knowledge . morale employee low year nothing little . poor training .",0.8731936,5111.0,"pro : big , well-known company . benefit decent .. con : incompetent manager . manager n't show concern employee . company get promote base relationship management not skills knowledge . morale employee low year nothing little . poor training ."
6491,6491,Panasonic Avionics Corporation,4/4/2018,Used to be a nice place to work,1.0,Program Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : use good place work respectable manager .. con : lot incompetent people promote managerial position thing start fall apart . no organization , no proper training , metric manipulate `` look good `` . way get promote program management friends bos .",0.8825601,5113.0,"pro : use good place work respectable manager .. con : lot incompetent people promote managerial position thing start fall apart . no organization , no proper training , metric manipulate `` look good `` . way get promote program management friends bos ."
6510,6510,Panasonic Avionics Corporation,4/11/2017,Customer support engineer,5.0,Customer Support Engineer,Dubai,reviews,subjective,positive,,"pro : good environment , great place work , interest challenge industry work good benefit excellent relationship employee management .. con : training welcome even get online training otherwise con pac",0.7277142,5132.0,"pro : good environment , great place work , interest challenge industry work good benefit excellent relationship employee management .. con : training welcome even get online training otherwise con pac"
6511,6511,Panasonic Avionics Corporation,9/11/2017,"Big Name, Terrible Business",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : get panasonic name resume , 's .. con : department n't work together , everyone siloed . department manager hate department reason another . 's political game prove department better . product development severely lack . hardware product n't forward think , 's stuck past . stick ipad back seat would work well today . software product half-baked thrown away completion . no product architect direct future growth . airline customer get short end stick terrible software quality . ca n't deliver anything time . qa test high level n't thorough . 's know get top food chain 's long 've company . either way , people get promote wrong reason . old timer stick past wo n't change future growth . go lawsuit 's no stability . cleaning house constantly re-organizing . play 3 card monte employee shove new people department head hop no one notice nothing change . low pay compare industry standard , ca n't attract good people . new people n't train , 's trial fire . n't survive burn quickly . management n't see value hard worker put sake put . get power tripping .",0.9472396,5133.0,"pro : get panasonic name resume , 's .. con : department n't work together , everyone siloed . department manager hate department reason another . 's political game prove department better . product development severely lack . hardware product n't forward think , 's stuck past . stick ipad back seat would work well today . software product half-baked thrown away completion . no product architect direct future growth . airline customer get short end stick terrible software quality . ca n't deliver anything time . qa test high level n't thorough . 's know get top food chain 's long 've company . either way , people get promote wrong reason . old timer stick past wo n't change future growth . go lawsuit 's no stability . cleaning house constantly re-organizing . play 3 card monte employee shove new people department head hop no one notice nothing change . low pay compare industry standard , ca n't attract good people . new people n't train , 's trial fire . n't survive burn quickly . management n't see value hard worker put sake put . get power tripping ."
6519,6519,Panasonic Avionics Corporation,1/10/2017,Dysfunctional and Sad,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : definitely people exception executive management .. con : change leadership result dysfunction creation sycophantic culture . executive management surround sycophant unjustly protect promote . incompetency pervade every level organization , particularly senior management executive management level .",0.893692,5141.0,"pro : definitely people exception executive management .. con : change leadership result dysfunction creation sycophantic culture . executive management surround sycophant unjustly protect promote . incompetency pervade every level organization , particularly senior management executive management level ."
6525,6525,Panasonic Avionics Corporation,5/8/2017,This place is a time machine,1.0,Test Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : n't really care anything , full autonomy . guess plus .. con : let talk sea mediocrity exist place . look fail way towards middle , great place . look apart something innovative , would run opposite direction . people stick past . fun old system engineer manager web program . people no idea .",0.72249043,5147.0,"pro : n't really care anything , full autonomy . guess plus .. con : let talk sea mediocrity exist place . look fail way towards middle , great place . look apart something innovative , would run opposite direction . people stick past . fun old system engineer manager web program . people no idea ."
6526,6526,Panasonic Avionics Corporation,3/8/2017,Good ol boys club,1.0,Software Engineer,"Irvine, CA",reviews,subjective,negative,,"pro : benefit decent work life balance pretty good . good people currently work .. con : want promotion ? get ready start sucking ! n't get ounce ambition completely content middle manager forever , rid measly merit increase every year ? place ! company mid level yes men/women company history company . meeting discuss meeting meeting . let take note meet meet discus note . foolishness . predominantly staff undervalue underpaid talent 90 % work everyone else take note circulates meaningless status report . promotion give part problem . save time n't even consider work .",0.8863743,5148.0,"pro : benefit decent work life balance pretty good . good people currently work .. con : want promotion ? get ready start sucking ! n't get ounce ambition completely content middle manager forever , rid measly merit increase every year ? place ! company mid level yes men/women company history company . meeting discuss meeting meeting . let take note meet meet discus note . foolishness . predominantly staff undervalue underpaid talent 90 % work everyone else take note circulates meaningless status report . promotion give part problem . save time n't even consider work ."
6537,6537,Panasonic Avionics Corporation,9/3/2017,"Well Managed, Stable, Mature, Well planned projects.",5.0,MTS4,"Lake Forest, CA",reviews,subjective,positive,,"pro : well manage company . stable , pay competitive , great benefit . also , lot experience engineer learn ... mean guy 30+ year experience .. con : thing well test , thing move slow sector . vacation time start bit low senior experience person . start someone fresh college .",0.638214,5159.0,"pro : well manage company . stable , pay competitive , great benefit . also , lot experience engineer learn ... mean guy 30+ year experience .. con : thing well test , thing move slow sector . vacation time start bit low senior experience person . start someone fresh college ."
6538,6538,Panasonic Avionics Corporation,24/3/2017,Avoid this company unless all you want is a salary,1.0,,"Lake Forest, CA",reviews,subjective,negative,,"pro : 1. good benefit , salary travel expense policy . con : 1. immature engineering department ever meet life , fill engineering manager fight develop contradict technology . everything turf war , develop middle layer sake develop middle layer control . engineering manager ( except ) , not technical enough / ball facilitate technology debate . 2. guess not engineering department . department n't communicate hate . sometimes manager hate much , teach team member hate member team . `` guilty association `` , 's absolutely critical team work together . end , customer business suffers turf war . 3. sad thing , realize manager actually communicate properly , find interest actually align . poor communication create false assumption result unproductive hate . 4. management culture toxic favoritism trumps reason . 5. many questionable hire key position , result rare good employee feel like `` slap face `` . 6. ok , not experience , would still respect willing learn mistake willing change . however , not case , seem no intention change practice . manager cross finger , close eye , procrastinate problem , hope problem go away . key example manager absolutely adamant stick `` process `` , believe `` process broken / not sufficient `` . n't something ?",0.9466037,5160.0,"pro : 1. good benefit , salary travel expense policy . con : 1. immature engineering department ever meet life , fill engineering manager fight develop contradict technology . everything turf war , develop middle layer sake develop middle layer control . engineering manager ( except ) , not technical enough / ball facilitate technology debate . 2. guess not engineering department . department n't communicate hate . sometimes manager hate much , teach team member hate member team . `` guilty association `` , 's absolutely critical team work together . end , customer business suffers turf war . 3. sad thing , realize manager actually communicate properly , find interest actually align . poor communication create false assumption result unproductive hate . 4. management culture toxic favoritism trumps reason . 5. many questionable hire key position , result rare good employee feel like `` slap face `` . 6. ok , not experience , would still respect willing learn mistake willing change . however , not case , seem no intention change practice . manager cross finger , close eye , procrastinate problem , hope problem go away . key example manager absolutely adamant stick `` process `` , believe `` process broken / not sufficient `` . n't something ?"
6545,6545,Panasonic Avionics Corporation,31/1/2017,Good work place!,5.0,Test Engineer,"Lake Forest, CA",reviews,subjective,positive,,"pro : lot stability , good work environment , always learn something new every day good career . con : none yet know !",0.6662042,5167.0,"pro : lot stability , good work environment , always learn something new every day good career . con : none yet know !"
6552,6552,Panasonic Avionics Corporation,19/10/2016,good,5.0,Test Development Engineer Manager,"Lake Forest, CA",reviews,subjective,positive,,"pro : excellent company , great work culture . con : not high pay company .",0.7056797,5174.0,"pro : excellent company , great work culture . con : not high pay company ."
